audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07357] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07358] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07359] added dtor for sample_instance 02B89C98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07360] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07360] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07361] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07362] added dtor for sample_instance 02B89518, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07363] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07364] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07364] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07366] added dtor for sample_instance 02B89E78, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07366] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07367] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07367] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07368] added dtor for sample_instance 02B888E8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07369] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07370] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07370] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07371] added dtor for sample_instance 02B889D8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07372] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07372] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07373] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07374] added dtor for sample_instance 02B88CA8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07375] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07375] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07376] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07377] added dtor for sample_instance 02B88AC8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07378] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07378] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07379] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07380] added dtor for sample_instance 02B88BB8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07381] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07381] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07382] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07383] added dtor for sample_instance 02B89338, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07383] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07384] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07385] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07386] added dtor for sample_instance 02B89AB8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07386] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07387] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07387] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07389] added dtor for sample_instance 02B88D98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07389] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07390] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07390] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07391] added dtor for sample_instance 02B89D88, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07392] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07393] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07393] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07394] added dtor for sample_instance 02B896F8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07395] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07395] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07396] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07397] added dtor for sample_instance 02B89F68, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07398] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07398] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07399] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07400] added dtor for sample_instance 02B8A148, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07401] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07401] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07402] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07403] added dtor for sample_instance 02B88438, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07403] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07404] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07404] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07406] added dtor for sample_instance 02B88E88, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07406] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07407] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07407] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07409] added dtor for sample_instance 02B89608, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07410] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07410] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07411] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07412] added dtor for sample_instance 02B89158, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07413] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07413] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07414] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07415] added dtor for sample_instance 02B88528, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07415] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07416] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07417] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07418] added dtor for sample_instance 02B897E8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07418] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07419] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07419] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07421] added dtor for sample_instance 02B8A238, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07421] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07422] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07422] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07423] added dtor for sample_instance 02B8BA98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07424] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07425] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07425] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07426] added dtor for sample_instance 02B8BD68, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07427] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07427] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07428] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07429] added dtor for sample_instance 02B8A328, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07430] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07430] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07431] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07432] added dtor for sample_instance 02B8B318, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07433] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07433] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07434] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07435] added dtor for sample_instance 02B8A6E8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07436] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07436] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07437] 
system   D            wsystem.c:771  _al_win_safe_load_library        [   0.07474] PathFindOnPath found: C:\WINDOWS\system32\d3d9.dll
system   D            wsystem.c:682  load_library_at_path             [   0.07476] Calling LoadLibrary C:\WINDOWS\system32\d3d9.dll
system   I            wsystem.c:685  load_library_at_path             [   0.09346] Loaded C:\WINDOWS\system32\d3d9.dll
d3d      I         d3d_disp.cpp:674  d3d_init_display                 [   0.10067] Render-to-texture: 1
d3d      I         d3d_disp.cpp:1769 d3d_create_display_locked        [   0.10154] faux_fullscreen=0
d3d      D         d3d_disp.cpp:1770 d3d_create_display_locked        [   0.10156] al_display=02B8E818
d3d      D         d3d_disp.cpp:1771 d3d_create_display_locked        [   0.10157] al_display->vt=02B39D80
d3d      I d3d_display_formats.cpp:144  _al_d3d_generate_display_format_list [   0.10332] found 64 format combinations
display  D   display_settings.c:212  debug_display_settings           [   0.10341] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10344] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10345] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10346] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10347] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10348] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10349] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10350] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10351] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10352] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10353] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10355] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10355] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10357] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10358] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10359] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10360] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10361] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10362] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10363] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10364] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10365] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10366] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10368] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10369] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10370] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10371] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10372] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10373] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10374] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10375] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10376] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   0.10377] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10378] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10379] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10380] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10381] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10382] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10383] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10384] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10385] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10386] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10387] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10388] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10389] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10390] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10391] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10392] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10393] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10395] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10396] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10397] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10398] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10399] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10400] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10401] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10402] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10403] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10404] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10405] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10406] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10407] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10408] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10409] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10410] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10411] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10412] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10413] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10414] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10415] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10416] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10418] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10418] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10420] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10420] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10422] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10423] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10424] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10425] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10426] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10427] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10428] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10429] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10430] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10431] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10432] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10433] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10434] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10435] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10436] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10437] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10439] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10439] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10441] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10441] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.10443] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.10444] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10445] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10446] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10447] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10448] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10449] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10450] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10451] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10497] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10501] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10502] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10503] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10504] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10505] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10506] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10507] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10508] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10508] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10509] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10511] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10512] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10513] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10514] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10515] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10516] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10517] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10517] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10518] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10519] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10520] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.10521] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.10522] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1669 d3d_create_display_internals     [   0.10523] Trying format 0.
d3d      I         d3d_disp.cpp:1344 d3d_display_thread_proc          [   0.10556] Chose a display format: 23
d3d      I         d3d_disp.cpp:1413 d3d_display_thread_proc          [   0.10559] Normal window.
d3d      I         d3d_disp.cpp:781  d3d_create_device                [   0.12846] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:839  d3d_create_device                [   0.15657] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:847  d3d_create_device                [   0.15660] Success
d3d      D         d3d_disp.cpp:1692 d3d_create_display_internals     [   0.15664] Resumed after wait.
d3d      I         d3d_disp.cpp:1725 d3d_create_display_internals     [   0.15666] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1756 d3d_create_display_internals     [   0.15669] Returning d3d_display: 02B8E818
d3d      D         d3d_disp.cpp:1781 d3d_create_display_locked        [   0.15670] al_display=02B8E818
d3d      D         d3d_disp.cpp:1782 d3d_create_display_locked        [   0.15671] al_display->vt=02B39D80
system   D            wsystem.c:771  _al_win_safe_load_library        [   0.15721] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:682  load_library_at_path             [   0.15723] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:685  load_library_at_path             [   0.15795] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.15798] Module "d3dx9_43.dll" loaded.
stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.15886] opening resources/images/icon.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15915] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15917] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15918] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15918] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15919] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15920] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15922] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15923] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.15923] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.15924] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.15925] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.15926] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   0.15927] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.15965] added dtor for bitmap 02BDA6F0, func 61CC1C7B
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16987] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16988] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16989] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16990] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16991] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16992] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.16992] Fake format
